Date,Group_ID,Observer_ID,Focal_type,focal ID,Time of arrival,Focal start time,Visibility,Focal activity start time,Activity,Species of tree,What part being eaten?,Part of fruit eaten,Seed eating activity,Tree number,Tree canopy height,Feeding start time,Feeding end time,Start time feeding rate,End time feeding rate,Amount eaten,Comments
45660.0,Pribon,"Tasya, Yayan",FN,Ewit,0.20833333333333334,0.20833333333333334,0.0,0.588194444444249,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Tasya, Yayan",FN,Ewit,0.20833333333333334,0.20833333333333334,2.0,0.593749999999801,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Tasya, Yayan",FN,Ewit,0.20833333333333334,0.20833333333333334,2.0,0.6041666666666666,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Rahanjang bawi, terlihat Ewit hanya sendirian dengan posisi rebah di pohon tidur tanpa keberadaan Sawit (adult female)"
45660.0,Pribon,"Tasya, Yayan",FN,Ewit,0.20833333333333334,0.20833333333333334,2.0,0.645833333333101,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,PT sore Ewit di rahanjang bawi RD/D
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,0.0,0.190277777777778,U,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Sampai PT pagi Sawit di pohon Tarantang di C/220, Keberadaan Sawit belum terlihat karena kondisi masih gelap"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.215277777777778,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Peneliti dapat melihat keberadaan Sawit yang masih duduk di pohon Tarantang (PT pagi)
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.221527777777778,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sawit keluar berjalan keluar pohon tidur paginya, Cuaca berawan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.232638888888889,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rahanjang bawi
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.234722222222222,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.238888888888889,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Lewang
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.240277777777777,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sawit mulai calling sendiri sambil jalan perlahan
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.24166666666666667,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hangkang, Defekasi (Sampel terkoleksi)"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.243055555555555,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sawit berjalan perlahan dan sosial calling duet (svoc duet) bersama anggota kelompoknya
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.246527777777777,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.263194444444444,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.270138888888889,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.273611111111111,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.276388888888889,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.2826388888888889,F,Lunuk kecil,fr/M,sem,telan semua,NA,atas,0.2826388889,0.2944444444,NA,NA,NA,"Makan Lunuk kecil di pohon Lalas di transeck KS/E, tidak bisa mengambil feeding rate karena kondisi pohon Lalas tertutup tajuk pohon yang ada di sekitarnya"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.294444444444437,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.2965277777777778,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.2965277778,0.3111111111,NA,NA,NA,"Makan Akar kuku elang di pohon Hangkang, Tidak bisa melakukan feeding rate karena terhalang akar dan tajuk pohon, Cuaca tetap berawan tetapi terdapat matahari (Cerah berawan)"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.3111111111111111,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sawit defekasi di pohon Hangkang jam 20:28 WIB  Setelah itu Sawit berjalan kembali
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.31666666666666665,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Urinasi di pohon Hangkang, tetapi sampel urin tidak dapat dikoleksi dikarenakan daun masih dalam kondisi basah dan urin hanya sedikit. Berpindah kepohon papung"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.190277777777778,0.221527777777778,2.0,0.3194444444444445,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.328472222222193,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3284722222,0.3395833333,NA,NA,NA,Akar kuku elang yang berada di pohon Papung
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.339583333333297,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.340972222222185,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3409722222,0.3430555556,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.343055555555517,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.344444444444405,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Tutup kabali
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.346527777777737,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3465277778,0.3541666667,NA,NA,NA,"Makan buah Akar kuku elang di pohon Tutup kabali, tetapi tidak dapat melakukan feeding rate dikarenakan terhalang akar belukar, Cuaca cerah sedikit berawan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.354166666666621,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Tutup kabali, Cuaca menajdi cerah tidak berawan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.355555555555509,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.361111111111061,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, Memetik beberapa daun kering tetapi tidak dimakan, Cuaca berawan dan cerah kembali"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.363888888888837,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.368055555555501,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.373611111111053,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Berjalan perlahan dari pohon hangkang ke pohon lainnya
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.385416666666601,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Nyato puntik
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.386805555555489,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Sawit duduk di pohon Papung dan mencari makanan diantara daun Papung, tetapi tidak terdapat pergerakan makan atau makan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.389583333333265,F,Kepompong,ins,NA,NA,NA,atas,0.3895833333,0.3916666667,NA,NA,NA,"Makan serangga seperti ulat kering atau kepompong ulat di pohon Papung, Cuaca menjadi berawan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.391666666666597,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.392361111111041,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3923611111,0.39375,NA,NA,NA,Sulit mengambil feeding rate karena terhalang Akar kamunda dan Akar kuku elang di sekitar pohon
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.393749999999929,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.399305555555481,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Bengaris, Cuaca berubah menjadi cerah berawan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.403472222222145,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.406249999999921,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.407638888888809,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.410416666666585,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.4104166667,0.4194444444,NA,NA,NA,"Makan Akar kuku elang di pohon bangaris, tidak dapat melakukan feeding rate karena kondisi pohon dipenuhi dengan akar"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.419444444444357,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.420833333333245,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Kamehas daun perak, Cuaca cerah"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.427777777777685,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.431944444444349,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Bengaris
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.436805555555457,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.445138888888785,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hantangan, Cuaca kembali berawan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.446527777777673,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.447916666666561,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Nyato puntik
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.449305555555449,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.451388888888781,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Mipa
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.454861111111001,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.456249999999889,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Kamehas daun perak, Keberadaan Sawit sulit terlihat karena kondisi cuaca hujan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.4618055555555556,F,Akar kuku eleng,fr/M,dg+kul,telan semua,NA,atas,0.4618055556,0.46875,NA,NA,NA,"Mipa, Cuaca berhenti hujan dan hanya mendung"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.468749999999881,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.471527777777657,F,Akar kuku eleng,fr/M,dg+kul,telan semua,NA,atas,0.4715277778,0.4791666667,NA,NA,NA,Makan buah Akar kuku elang  di sekitar kanal jalan Tim Api
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.479166666666541,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.481249999999873,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.48125,0.4854166667,NA,NA,NA,"Sawit makan akar kuku elang yang menjalar diantara tiga pohon, Cuaca cerah dan berawan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.485416666666537,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Tagula
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.486111111110981,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.488888888888757,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Meranti, cuaca berubah menjadi gerimis setelah cerah berawan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.492361111110977,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sawit berjalan perlahan dan mengeluarkan suara sesekali seperti memanggil anggota kelompok yang lain
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.497916666666529,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, Cuaca cerah berawan setelah mendung"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.499305555555417,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.499999999999861,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.505555555555413,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.510416666666521,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Katiau
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.514583333333185,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.515972222222073,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Tutup kabali, Cuaca berubah cerah"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.516666666666517,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sawit berjalan dengan cepat, kemudian peneliti berlari mengejar Sawit"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.518055555555405,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, Terdapat suara sesekali yang dikeluarkan oleh Sawit"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.520138888888737,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.524305555555401,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"MHDB, Cuaca mulai berawan dan cerah"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.528472222222065,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.531944444444285,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Katiau
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.538194444444281,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.540277777777613,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Lalas, Sawit beristirahat dengan posisi duduk dan melihat ke arah pengamat, keberadaan Ewit belum bersama Sawit"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.579166666666477,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.580555555555365,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.5805555556,0.5819444444,NA,NA,NA,Hangkang
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.581944444444253,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sawit melakukan Defekasi dan Urinasi di pohon Tagula di jam 13:59 WIB, kemudian berjalan kembali"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,1.0,0.588194444444249,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.5881944444,0.5895833333,NA,NA,NA,"Tidak dapat mengambil feeding rate karena sulit untuk melihat keberadaan Sawit, Cuaca berawan"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.5895833333333333,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Sawit masuk ke pohon Meranti dan beristirahat dengan posisi rebah, belum terdapat pergerakan Ewit di sekitar Sawit"
45660.0,Pribon,"Rama, Radi",NN,Sawit,0.19027777777777777,0.22152777777777777,2.0,0.631944444444221,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT sore Sawit tanpa Ewit di pohon Meranti D-70
45662.0,Pribon,"Yayan, Herman",FN,Ewit,0.5729166666666666,0.5729166666666666,2.0,0.572916666666481,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jumpa Ewit sedang melompat ke pohon Nyato puntik, Cuaca cerah berawan"
45662.0,Pribon,"Yayan, Herman",FN,Ewit,0.5729166666666666,0.5729166666666666,2.0,0.574999999999813,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Ewit masih bermain di percabangan pohon Nyato puntik disekitar Sawit
45662.0,Pribon,"Yayan, Herman",FN,Ewit,0.5729166666666666,0.5729166666666666,1.0,0.631944444444221,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"PT sore Ewit di pohon Nyato puntik, Posisi Ewit sudah merebah bersender kepada Sawit"
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,0.0,0.194444444444444,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sampai pohon tidur pagi Ewit di pohon Nyato puntik B -20 m, belum terdapat pergerakan karena kondisi masih gelap"
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.220833333333333,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terlihat ada pergerakan sedikit tetapi posisi Ewit masih duduk di pohon tidur, Cuaca berawan"
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.236111111111111,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ewit keluar dari pohon tidur (Nyato puntik)
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.245138888888889,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Galam tikus
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.249305555555555,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.251388888888889,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kamehas daun perak
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.276388888888889,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cuaca cerah berawan
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.288194444444441,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Pakan, istirahat dengan posisi duduk kemudian mengelilingi cabang pohon Pakan"
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.290277777777773,F,Pakan,fl,NA,NA,NA,atas,0.2902777778,0.3027777778,NA,NA,NA,"Bunga pohon Pakan di KS/C, Tidak dapat melakukan feeding rate karena terhalang dedaunan di sekitar pohon makan"
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.302777777777765,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Berpindah ke pohon Pinding pandan sekitar pohon Pakan setelah makan
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.309027777777761,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.313194444444425,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tantimun
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.331944444444413,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.336805555555521,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti daun kecil
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.344444444444405,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.357638888888841,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.373611111111053,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.377777777777717,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Rahanjang bawi
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.386111111111045,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.388888888888821,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.402083333333257,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.410416666666585,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Lewang
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.420138888888801,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.422916666666577,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tutup kabali
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.427083333333241,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.431944444444349,F,Pakan,fr/M,dg,meludah,NA,atas,0.4319444444,0.44375,0.43194444444444446,0.4326388888888889,1.0,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,2.0,0.443749999999897,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45663.0,Pribon,"Rahadi, Yayan",NN,Ewit,0.19444444444444445,0.22083333333333333,1.0,0.463194444444329,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
