date,group_id,observer_id,focal_type,focal_id,time_of_arrival,focal_start_time,visibility,focal_activity_start_time,activity,species_of_tree,what_part_being_eaten,part_of_fruit_eaten,seed_eating_activity,tree_number,tree_canopy_height,feeding_start_time,feeding_end_time,start_time_feeding_rate,end_time_feeding_rate,amount_eaten,comments
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T11:21:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T11:23:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Defekasi dan Urinasi, kemudian beristirahat dan sesekali bermain sendiri berpindah dari satu cabang ke cabang lainnya"
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T11:27:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T11:29:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T11:28:59Z,2025-01-03T11:42:59Z,2025-01-03T11:29:00Z,2025-01-03T11:30:00Z,15,NA
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T11:43:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ewit mengikuti Ewat dan Rawit, Cuaca dari cerah berawan mulai sedikit gerimis"
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,1,2025-01-03T11:53:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T11:53:00Z,2025-01-03T12:13:00Z,NA,NA,NA,Sulit mengambil feeding rate tertutup tajuk disekitarnya
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T12:13:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urinasi dan Defekasi di Nyato puntik
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T12:17:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T12:17:00Z,2025-01-03T12:22:00Z,2025-01-03T12:17:00Z,2025-01-03T12:18:00Z,11,Makan Akar kuku elang di pohon Tutup kabali
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T12:22:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T12:28:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kajalaki
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T12:39:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ewat dan Ewit berjalan bersamaan ke pohon Hangkang
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T12:52:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T12:51:59Z,2025-01-03T13:18:00Z,NA,NA,NA,"Ewit makan akar kuku elang di Hangkang, sulit mengambil feeding rate tertutup tajuk pohon, Ewit makan bersama dua individu lain (Rawit dan Ewat), Cuaca menjadi cerah berawan"
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T13:18:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T13:27:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T13:32:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Kayu sapat, Urinasi dan Defekasi"
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T13:36:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T13:36:00Z,2025-01-03T13:50:00Z,NA,NA,NA,"Sulit mengambil feeding rate tertutup akar dan tajuk dari pohon lain tetapi Ewit makan akar kuku elang dengan ewat , Cuaca kembali berawan"
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T13:50:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,0,2025-01-03T14:07:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T14:15:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T14:30:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Rahanjang bawi, terlihat Ewit hanya sendirian dengan posisi rebah di pohon tidur tanpa keberadaan Sawit (adult female)"
2025-01-03,Pribon,"Tasya, Yayan",FN,Ewit,2025-01-03T05:00:00Z,2025-01-03T05:00:00Z,2,2025-01-03T15:30:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,PT sore Ewit di rahanjang bawi RD/D
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,0,2025-01-03T04:34:00Z,U,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Sampai PT pagi Sawit di pohon Tarantang di C/220, Keberadaan Sawit belum terlihat karena kondisi masih gelap"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T05:10:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Peneliti dapat melihat keberadaan Sawit yang masih duduk di pohon Tarantang (PT pagi)
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T05:19:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sawit keluar berjalan keluar pohon tidur paginya, Cuaca berawan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T05:35:00Z,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rahanjang bawi
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T05:38:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T05:44:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Lewang
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T05:46:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sawit mulai calling sendiri sambil jalan perlahan
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T05:48:00Z,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hangkang, Defekasi (Sampel terkoleksi)"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T05:50:00Z,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sawit berjalan perlahan dan sosial calling duet (svoc duet) bersama anggota kelompoknya
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T05:55:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T06:19:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T06:29:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T06:34:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T06:38:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T06:47:00Z,F,Lunuk kecil,fr/M,sem,telan semua,NA,atas,2025-01-03T06:47:00Z,2025-01-03T07:03:59Z,NA,NA,NA,"Makan Lunuk kecil di pohon Lalas di transeck KS/E, tidak bisa mengambil feeding rate karena kondisi pohon Lalas tertutup tajuk pohon yang ada di sekitarnya"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T07:04:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T07:07:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T07:07:00Z,2025-01-03T07:27:59Z,NA,NA,NA,"Makan Akar kuku elang di pohon Hangkang, Tidak bisa melakukan feeding rate karena terhalang akar dan tajuk pohon, Cuaca tetap berawan tetapi terdapat matahari (Cerah berawan)"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T07:28:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sawit defekasi di pohon Hangkang jam 20:28 WIB  Setelah itu Sawit berjalan kembali
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T07:36:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Urinasi di pohon Hangkang, tetapi sampel urin tidak dapat dikoleksi dikarenakan daun masih dalam kondisi basah dan urin hanya sedikit. Berpindah kepohon papung"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T07:40:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T07:53:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T07:52:59Z,2025-01-03T08:08:59Z,NA,NA,NA,Akar kuku elang yang berada di pohon Papung
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T08:09:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T08:11:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T08:10:59Z,2025-01-03T08:14:00Z,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T08:14:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T08:16:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Tutup kabali
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T08:19:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T08:19:00Z,2025-01-03T08:30:00Z,NA,NA,NA,"Makan buah Akar kuku elang di pohon Tutup kabali, tetapi tidak dapat melakukan feeding rate dikarenakan terhalang akar belukar, Cuaca cerah sedikit berawan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T08:30:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Tutup kabali, Cuaca menajdi cerah tidak berawan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T08:32:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T08:40:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, Memetik beberapa daun kering tetapi tidak dimakan, Cuaca berawan dan cerah kembali"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T08:44:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T08:50:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T08:58:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Berjalan perlahan dari pohon hangkang ke pohon lainnya
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T09:15:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Nyato puntik
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T09:17:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Sawit duduk di pohon Papung dan mencari makanan diantara daun Papung, tetapi tidak terdapat pergerakan makan atau makan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T09:21:00Z,F,Kepompong,ins,NA,NA,NA,atas,2025-01-03T09:20:59Z,2025-01-03T09:24:00Z,NA,NA,NA,"Makan serangga seperti ulat kering atau kepompong ulat di pohon Papung, Cuaca menjadi berawan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T09:24:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T09:25:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T09:24:59Z,2025-01-03T09:27:00Z,NA,NA,NA,Sulit mengambil feeding rate karena terhalang Akar kamunda dan Akar kuku elang di sekitar pohon
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T09:27:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T09:35:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Bengaris, Cuaca berubah menjadi cerah berawan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T09:41:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T09:45:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T09:47:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T09:51:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T09:51:00Z,2025-01-03T10:03:59Z,NA,NA,NA,"Makan Akar kuku elang di pohon bangaris, tidak dapat melakukan feeding rate karena kondisi pohon dipenuhi dengan akar"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:04:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:06:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Kamehas daun perak, Cuaca cerah"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:16:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:22:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Bengaris
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:29:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:41:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hantangan, Cuaca kembali berawan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:43:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:45:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Nyato puntik
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:47:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:50:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Mipa
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:55:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T10:57:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Kamehas daun perak, Keberadaan Sawit sulit terlihat karena kondisi cuaca hujan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T11:05:00Z,F,Akar kuku eleng,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T11:05:00Z,2025-01-03T11:15:00Z,NA,NA,NA,"Mipa, Cuaca berhenti hujan dan hanya mendung"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T11:15:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T11:19:00Z,F,Akar kuku eleng,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T11:19:00Z,2025-01-03T11:30:00Z,NA,NA,NA,Makan buah Akar kuku elang  di sekitar kanal jalan Tim Api
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T11:30:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T11:33:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-01-03T11:33:00Z,2025-01-03T11:39:00Z,NA,NA,NA,"Sawit makan akar kuku elang yang menjalar diantara tiga pohon, Cuaca cerah dan berawan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T11:39:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Tagula
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T11:40:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T11:44:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Meranti, cuaca berubah menjadi gerimis setelah cerah berawan"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T11:49:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sawit berjalan perlahan dan mengeluarkan suara sesekali seperti memanggil anggota kelompok yang lain
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T11:57:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, Cuaca cerah berawan setelah mendung"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,1,2025-01-03T11:59:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:00:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:08:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:15:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Katiau
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:21:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:23:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Tutup kabali, Cuaca berubah cerah"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:24:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sawit berjalan dengan cepat, kemudian peneliti berlari mengejar Sawit"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:26:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, Terdapat suara sesekali yang dikeluarkan oleh Sawit"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:29:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:35:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"MHDB, Cuaca mulai berawan dan cerah"
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:41:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:46:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Katiau
2025-01-03,Pribon,"Rama, Radi",NN,Sawit,2025-01-03T04:34:00Z,2025-01-03T05:19:00Z,2,2025-01-03T12:55:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
